CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,EngagementProfile,BalanceQuartile,BalanceSalaryRatio,RatioGroup
15585823,Wilson,627,France,Male,31,8,128131.73,1,1,0,96131.47,0,Inactive Disengaged,Q4 (Highest),1.332880169209937,Middle (5th-95th pct)
15568915,Bailey,681,France,Male,38,6,153722.47,1,1,0,101319.76,0,Inactive Disengaged,Q4 (Highest),1.5172012843299274,Middle (5th-95th pct)
15577831,Byrne,560,Germany,Male,41,4,152532.3,1,0,0,10779.69,0,Inactive Disengaged,Q4 (Highest),14.149970917531022,Top 5% (extreme high)
15775293,Stephenson,680,France,Male,34,3,143292.95,1,1,0,66526.01,0,Inactive Disengaged,Q4 (Highest),2.153938737645622,Middle (5th-95th pct)
15580935,Okechukwu,687,Germany,Male,33,9,135962.4,2,1,0,121747.96,0,Inactive High-Balance,Q4 (Highest),1.1167530035000175,Middle (5th-95th pct)
15757541,Rickard,778,France,Female,33,9,151772.63,2,0,0,180249.94,1,Inactive High-Balance,Q4 (Highest),0.8420120972023625,Middle (5th-95th pct)
15735687,Chinweuba,595,Spain,Male,37,2,157084.99,1,1,0,134767.13,0,Inactive Disengaged,Q4 (Highest),1.165603140765853,Middle (5th-95th pct)
15678129,Hill,643,Spain,Female,45,9,150840.03,2,1,0,155516.35,0,Inactive High-Balance,Q4 (Highest),0.9699303642350144,Middle (5th-95th pct)
15732266,Field,553,Germany,Male,53,5,127997.83,1,1,0,165378.66,1,Inactive Disengaged,Q4 (Highest),0.7739682374981149,Middle (5th-95th pct)
15620268,Thomson,634,Germany,Male,43,3,212696.32,1,1,0,115268.86,0,Inactive Disengaged,Q4 (Highest),1.8452192552264333,Middle (5th-95th pct)
15614491,Lockyer,539,France,Male,39,3,139153.68,2,1,0,147662.33,0,Inactive High-Balance,Q4 (Highest),0.9423776531224992,Middle (5th-95th pct)
15658548,Ignatiev,646,Germany,Female,36,6,144773.29,2,1,0,53217.3,0,Inactive High-Balance,Q4 (Highest),2.7204177964684417,Middle (5th-95th pct)
15761102,T'ao,707,Spain,Female,32,4,132835.56,1,0,0,136877.24,0,Inactive Disengaged,Q4 (Highest),0.970472227522998,Middle (5th-95th pct)
15619972,Akabueze,807,France,Female,47,9,167664.83,1,0,0,125440.11,1,Inactive Disengaged,Q4 (Highest),1.336612587473018,Middle (5th-95th pct)
15796114,Phelps,594,France,Female,34,7,141525.55,1,0,0,9443.15,0,Inactive Disengaged,Q4 (Highest),14.987112351281088,Top 5% (extreme high)
15600911,Mbadiwe,712,France,Male,33,2,182888.08,1,1,0,3061.0,0,Inactive Disengaged,Q4 (Highest),59.747820973538055,Top 5% (extreme high)
15669281,Ch'iu,711,Spain,Male,38,3,128718.78,1,0,0,114793.45,0,Inactive Disengaged,Q4 (Highest),1.121307705274125,Middle (5th-95th pct)
15792180,Chiekwugo,566,Germany,Male,22,7,144954.75,2,1,0,102246.0,0,Inactive High-Balance,Q4 (Highest),1.4177058271228213,Middle (5th-95th pct)
15645496,Seleznyova,648,France,Female,43,7,139972.18,1,1,0,143668.58,0,Inactive Disengaged,Q4 (Highest),0.9742713403306416,Middle (5th-95th pct)
15653776,Salier,720,Germany,Female,57,1,162082.31,4,0,0,27145.73,1,Inactive High-Balance,Q4 (Highest),5.970821561991517,Middle (5th-95th pct)
15678034,Grosse,811,France,Male,46,9,180226.24,1,1,0,13464.64,1,Inactive Disengaged,Q4 (Highest),13.385151032630652,Top 5% (extreme high)
15758073,Dellucci,655,France,Female,20,7,134397.61,1,0,0,28029.54,0,Inactive Disengaged,Q4 (Highest),4.794856069703605,Middle (5th-95th pct)
15640034,Milligan,551,France,Male,42,2,139561.46,1,1,0,43435.43,1,Inactive Disengaged,Q4 (Highest),3.213078816072501,Middle (5th-95th pct)
15769272,Clark,510,France,Female,26,6,136214.08,1,0,0,159742.33,0,Inactive Disengaged,Q4 (Highest),0.8527112381545956,Middle (5th-95th pct)
15771966,Akobundu,557,France,Male,39,8,146200.01,1,1,0,177944.64,0,Inactive Disengaged,Q4 (Highest),0.8216038988305576,Middle (5th-95th pct)
15656613,McGregor,646,France,Female,34,3,131283.11,1,0,0,130500.65,0,Inactive Disengaged,Q4 (Highest),1.0059958322046672,Middle (5th-95th pct)
15609676,Nkemakonam,718,France,Female,35,2,167924.95,1,1,0,43024.64,0,Inactive Disengaged,Q4 (Highest),3.902994888510398,Middle (5th-95th pct)
15694601,Ankudinov,583,France,Female,31,4,158978.79,1,1,0,12538.92,0,Inactive Disengaged,Q4 (Highest),12.678826406101962,Top 5% (extreme high)
15669301,Romani,778,Germany,Female,29,6,150358.97,1,1,0,62454.01,1,Inactive Disengaged,Q4 (Highest),2.4075150658860816,Middle (5th-95th pct)
15788536,Armit,755,Germany,Male,40,2,137430.82,2,0,0,176768.59,0,Inactive High-Balance,Q4 (Highest),0.7774617651246752,Middle (5th-95th pct)
15741092,Ingram,671,Spain,Male,34,10,153360.02,1,1,0,140509.86,0,Inactive Disengaged,Q4 (Highest),1.0914537954845305,Middle (5th-95th pct)
15731669,Szabados,554,France,Male,39,2,129709.62,1,1,0,173197.12,0,Inactive Disengaged,Q4 (Highest),0.7489132613752468,Middle (5th-95th pct)
15621435,Davies,623,France,Female,39,1,160903.2,1,0,0,78774.36,0,Inactive Disengaged,Q4 (Highest),2.0425833989638256,Middle (5th-95th pct)
15566295,Sanders,761,France,Female,33,6,138053.79,2,1,0,148779.41,0,Inactive High-Balance,Q4 (Highest),0.9279092449687762,Middle (5th-95th pct)
15569098,Winifred,627,France,Male,44,6,153548.12,1,0,0,35300.08,1,Inactive Disengaged,Q4 (Highest),4.349795241257243,Middle (5th-95th pct)
15732268,Cook,751,France,Male,29,3,159597.45,1,1,0,39934.41,0,Inactive Disengaged,Q4 (Highest),3.996489493647208,Middle (5th-95th pct)
15654562,Ma,850,Spain,Female,45,5,174088.3,4,1,0,5669.31,1,Inactive High-Balance,Q4 (Highest),30.70714072788399,Top 5% (extreme high)
15737509,Morrison,850,Spain,Male,34,8,199229.14,1,0,0,68106.29,0,Inactive Disengaged,Q4 (Highest),2.9252678423681577,Middle (5th-95th pct)
15675842,Pinto,656,Spain,Male,26,4,139584.57,1,1,0,36308.93,0,Inactive Disengaged,Q4 (Highest),3.844359225127262,Middle (5th-95th pct)
15677785,Stevenson,656,Spain,Male,32,5,136963.12,1,1,0,133814.28,0,Inactive Disengaged,Q4 (Highest),1.0235314198155832,Middle (5th-95th pct)
15786153,McKenzie,644,Germany,Male,47,9,137774.11,2,1,0,151902.78,0,Inactive High-Balance,Q4 (Highest),0.9069887331884248,Middle (5th-95th pct)
15707674,Marino,515,France,Female,58,2,131852.81,1,1,0,81436.68,1,Inactive Disengaged,Q4 (Highest),1.619083808426375,Middle (5th-95th pct)
15609299,Chamberlain,595,France,Male,29,6,150685.79,1,1,0,87771.06,0,Inactive Disengaged,Q4 (Highest),1.7168049468697315,Middle (5th-95th pct)
15669945,Jackson,492,France,Male,35,4,141359.37,2,1,0,39519.53,0,Inactive High-Balance,Q4 (Highest),3.5769496752618264,Middle (5th-95th pct)
15787830,Bailey,452,Germany,Male,33,7,153663.27,1,1,0,111868.23,0,Inactive Disengaged,Q4 (Highest),1.3736095583169592,Middle (5th-95th pct)
15761294,Manna,667,Germany,Female,56,8,137464.04,1,1,0,130846.79,1,Inactive Disengaged,Q4 (Highest),1.0505725054470194,Middle (5th-95th pct)
15763895,Hung,536,France,Male,32,7,178011.5,2,1,0,22375.14,0,Inactive High-Balance,Q4 (Highest),7.955771449921654,Top 5% (extreme high)
15781777,Sutherland,604,France,Male,33,3,148659.48,1,0,0,42437.75,0,Inactive Disengaged,Q4 (Highest),3.50300098379391,Middle (5th-95th pct)
15800287,Micco,706,Spain,Female,46,2,127660.46,2,1,0,150156.82,1,Inactive High-Balance,Q4 (Highest),0.850180897544314,Middle (5th-95th pct)
15719991,Korovina,727,Spain,Female,52,1,154733.97,1,1,0,80259.67,1,Inactive Disengaged,Q4 (Highest),1.9279168479013185,Middle (5th-95th pct)
15759456,Lupton,609,Spain,Male,34,7,140694.78,2,1,0,46266.63,0,Inactive High-Balance,Q4 (Highest),3.040955868192691,Middle (5th-95th pct)
15727489,Madueke,567,Spain,Female,45,1,157320.51,1,1,0,62193.92,0,Inactive Disengaged,Q4 (Highest),2.5295159076642864,Middle (5th-95th pct)
15665376,Lavrentiev,647,Germany,Female,35,3,166518.63,2,1,0,147930.46,0,Inactive High-Balance,Q4 (Highest),1.1256547840113524,Middle (5th-95th pct)
15621116,Fang,648,Germany,Male,33,5,138664.24,1,1,0,29076.27,0,Inactive Disengaged,Q4 (Highest),4.768983091710181,Middle (5th-95th pct)
15740470,Vinogradov,725,France,Male,39,4,160652.45,2,1,0,57643.55,0,Inactive High-Balance,Q4 (Highest),2.7869978514508564,Middle (5th-95th pct)
15621520,Tang,783,Germany,Female,42,2,139707.28,1,1,0,2150.22,0,Inactive Disengaged,Q4 (Highest),64.97348178325939,Top 5% (extreme high)
15801152,Hill,553,Spain,Female,39,1,142876.98,2,1,0,44363.42,0,Inactive High-Balance,Q4 (Highest),3.220603370975457,Middle (5th-95th pct)
15756425,Barnes,660,France,Male,30,7,146301.31,1,0,0,96847.91,0,Inactive Disengaged,Q4 (Highest),1.5106295014523285,Middle (5th-95th pct)
15570051,Gill,775,Germany,Female,38,6,179886.41,2,0,0,153122.58,0,Inactive High-Balance,Q4 (Highest),1.1747869582657242,Middle (5th-95th pct)
15790324,Green,660,France,Female,20,6,167685.56,1,1,0,57929.9,0,Inactive Disengaged,Q4 (Highest),2.894628853148374,Middle (5th-95th pct)
15691119,Martin,721,Germany,Male,68,4,136525.99,1,0,0,175399.14,0,Inactive Disengaged,Q4 (Highest),0.7783732006895814,Middle (5th-95th pct)
15743893,Alexeyeva,471,France,Male,42,3,164951.56,1,1,0,190531.77,0,Inactive Disengaged,Q4 (Highest),0.8657430726644696,Middle (5th-95th pct)
15644356,Prokhorova,682,Spain,Female,47,10,134032.01,1,1,0,144290.97,0,Inactive Disengaged,Q4 (Highest),0.9289008868676952,Middle (5th-95th pct)
15681180,Barese,771,France,Female,23,7,156123.73,1,1,0,72990.62,0,Inactive Disengaged,Q4 (Highest),2.138956074081848,Middle (5th-95th pct)
15686463,Fu,626,France,Male,38,7,141074.59,1,1,0,52795.56,1,Inactive Disengaged,Q4 (Highest),2.6720919334883466,Middle (5th-95th pct)
15648967,Ch'en,698,Germany,Female,64,1,169362.43,1,1,0,84760.32,1,Inactive Disengaged,Q4 (Highest),1.9981334426297586,Middle (5th-95th pct)
15664498,Golovanov,508,France,Male,26,7,205962.0,1,1,0,156424.4,0,Inactive Disengaged,Q4 (Highest),1.3166871664522926,Middle (5th-95th pct)
15775756,Alexandrova,809,Germany,Male,33,8,148055.74,1,0,0,199203.21,0,Inactive Disengaged,Q4 (Highest),0.7432397299220228,Middle (5th-95th pct)
15593795,Linton,516,Germany,Female,53,1,156674.2,1,1,0,118502.34,1,Inactive Disengaged,Q4 (Highest),1.3221190400122058,Middle (5th-95th pct)
15683524,Tobenna,660,Germany,Female,23,6,166070.48,2,0,0,90494.72,0,Inactive High-Balance,Q4 (Highest),1.8351399949079903,Middle (5th-95th pct)
15595609,Sykes,679,Germany,Male,52,9,135870.01,2,0,0,54038.62,0,Inactive High-Balance,Q4 (Highest),2.5143130968185345,Middle (5th-95th pct)
15660646,Fanucci,528,France,Male,35,3,156687.1,1,1,0,199320.77,0,Inactive Disengaged,Q4 (Highest),0.7861052312812158,Middle (5th-95th pct)
15614365,Lombardi,696,Germany,Male,31,3,150604.52,1,0,0,5566.6,0,Inactive Disengaged,Q4 (Highest),27.055028203930583,Top 5% (extreme high)
15776128,Hs?,716,France,Female,44,6,155114.9,1,0,0,133871.83,0,Inactive Disengaged,Q4 (Highest),1.1586821514279741,Middle (5th-95th pct)
15773260,Tsou,590,France,Female,32,0,127763.24,1,1,0,100717.54,0,Inactive Disengaged,Q4 (Highest),1.2685301884855409,Middle (5th-95th pct)
15632118,Pirozzi,698,Spain,Male,45,5,164450.94,1,1,0,141970.02,1,Inactive Disengaged,Q4 (Highest),1.1583497699021246,Middle (5th-95th pct)
15788118,Siciliano,656,France,Male,33,7,138705.02,2,1,0,37136.15,0,Inactive High-Balance,Q4 (Highest),3.735040385177246,Middle (5th-95th pct)
15788930,Silva,761,Spain,Male,37,7,132730.17,1,1,0,199293.01,0,Inactive Disengaged,Q4 (Highest),0.6660051448869181,Middle (5th-95th pct)
15610930,Kwemto,572,Germany,Female,35,1,139979.07,1,1,0,185662.84,0,Inactive Disengaged,Q4 (Highest),0.7539423074644339,Middle (5th-95th pct)
15751748,Trevisani,666,France,Male,51,2,148222.65,1,0,0,156953.54,1,Inactive Disengaged,Q4 (Highest),0.9443727742617337,Middle (5th-95th pct)
15604818,Edmund la Touche,798,France,Male,34,9,154495.79,1,1,0,191395.88,0,Inactive Disengaged,Q4 (Highest),0.8072054111091629,Middle (5th-95th pct)
15739194,Manfrin,548,Spain,Male,38,0,178056.54,2,1,0,38434.73,0,Inactive High-Balance,Q4 (Highest),4.632699123943371,Middle (5th-95th pct)
15613017,McMillan,586,Germany,Male,32,1,149814.54,1,1,0,31830.06,0,Inactive Disengaged,Q4 (Highest),4.7066998931199,Middle (5th-95th pct)
15803415,Samsonova,579,France,Female,39,3,166501.17,2,1,0,93835.64,0,Inactive High-Balance,Q4 (Highest),1.7743915851162737,Middle (5th-95th pct)
15624866,Brewer,658,Germany,Male,37,3,168735.74,2,0,0,70370.24,0,Inactive High-Balance,Q4 (Highest),2.397828115976299,Middle (5th-95th pct)
15668248,Quinn,528,Germany,Female,62,7,133201.17,1,0,0,168507.68,1,Inactive Disengaged,Q4 (Highest),0.7904753658705646,Middle (5th-95th pct)
15694376,Sullivan,705,Germany,Female,64,3,153469.26,3,0,0,146573.66,1,Inactive High-Balance,Q4 (Highest),1.0470452876731058,Middle (5th-95th pct)
15799964,Campbell,669,Germany,Female,30,7,139872.81,1,1,0,188795.85,0,Inactive Disengaged,Q4 (Highest),0.7408680328513577,Middle (5th-95th pct)
15761720,Mead,422,France,Male,41,6,153238.88,1,1,0,11663.09,0,Inactive Disengaged,Q4 (Highest),13.138789120207424,Top 5% (extreme high)
15658475,Lori,834,France,Male,36,8,142882.49,1,1,0,89983.02,1,Inactive Disengaged,Q4 (Highest),1.5878828027776795,Middle (5th-95th pct)
15661532,Butusov,650,France,Female,31,1,160566.11,2,0,0,27073.81,0,Inactive High-Balance,Q4 (Highest),5.930680240424232,Middle (5th-95th pct)
15767908,Nicholson,567,France,Male,38,6,127678.8,2,0,0,45422.89,0,Inactive High-Balance,Q4 (Highest),2.81089116082222,Middle (5th-95th pct)
15641474,Hall,638,France,Male,46,9,139859.54,1,1,0,38967.29,0,Inactive Disengaged,Q4 (Highest),3.5891523377684207,Middle (5th-95th pct)
15571666,Shaw,642,Germany,Male,30,8,134497.27,1,0,0,43250.54,0,Inactive Disengaged,Q4 (Highest),3.1097246415882895,Middle (5th-95th pct)
15703614,Hutchinson,564,Spain,Male,48,5,132876.23,1,1,0,79259.77,0,Inactive Disengaged,Q4 (Highest),1.6764649960503293,Middle (5th-95th pct)
15706116,McKay,659,Germany,Female,30,8,154159.51,1,1,0,40441.1,0,Inactive Disengaged,Q4 (Highest),3.8119514553263887,Middle (5th-95th pct)
15639590,Melendez,758,France,Female,30,3,141581.08,1,1,0,156249.06,0,Inactive Disengaged,Q4 (Highest),0.9061243632441692,Middle (5th-95th pct)
15659399,Mazzi,516,Germany,Male,50,7,139675.07,2,1,0,45591.23,0,Inactive High-Balance,Q4 (Highest),3.0636389937275217,Middle (5th-95th pct)
15786617,Arcuri,485,Germany,Male,34,3,133658.24,1,1,0,70209.83,0,Inactive Disengaged,Q4 (Highest),1.9036969609526186,Middle (5th-95th pct)
15657449,Chukwuma,446,Germany,Male,25,3,136202.78,1,1,0,176743.51,0,Inactive Disengaged,Q4 (Highest),0.7706239397418326,Middle (5th-95th pct)
15672594,Stevenson,597,France,Female,60,0,131778.08,1,0,0,10703.53,1,Inactive Disengaged,Q4 (Highest),12.311646718419063,Top 5% (extreme high)
15664214,Hearn,670,France,Male,33,2,141204.65,2,1,0,76257.46,0,Inactive High-Balance,Q4 (Highest),1.8516831009057997,Middle (5th-95th pct)
15579996,Iroawuchi,524,Germany,Female,25,7,131402.21,1,0,0,193668.49,0,Inactive Disengaged,Q4 (Highest),0.6784903935586011,Middle (5th-95th pct)
15805909,Bergamaschi,700,Spain,Male,28,8,159900.38,1,0,0,22698.56,0,Inactive Disengaged,Q4 (Highest),7.044516480340603,Middle (5th-95th pct)
15596870,Marino,749,Germany,Male,54,3,144768.94,1,1,0,93336.3,1,Inactive Disengaged,Q4 (Highest),1.5510464845938825,Middle (5th-95th pct)
15706200,Graham,637,Germany,Male,41,2,138014.4,2,1,0,140298.24,0,Inactive High-Balance,Q4 (Highest),0.9837215349244581,Middle (5th-95th pct)
15742971,Whitehead,708,France,Female,44,2,161887.81,2,1,0,84870.23,0,Inactive High-Balance,Q4 (Highest),1.907474623316091,Middle (5th-95th pct)
15607314,Chiefo,536,Spain,Male,53,2,143923.96,1,1,0,2019.78,1,Inactive Disengaged,Q4 (Highest),71.25724583865569,Top 5% (extreme high)
15737832,Robertson,771,Spain,Male,45,0,139825.56,1,0,0,170984.97,1,Inactive Disengaged,Q4 (Highest),0.8177652105913169,Middle (5th-95th pct)
15713594,French,543,France,Female,32,7,147256.86,1,1,0,112771.95,0,Inactive Disengaged,Q4 (Highest),1.305793328926209,Middle (5th-95th pct)
15680706,Balashov,537,Germany,Male,48,4,131834.8,1,1,0,166476.95,1,Inactive Disengaged,Q4 (Highest),0.7919102314164211,Middle (5th-95th pct)
15685653,Benson,585,Germany,Female,40,3,162261.01,2,1,0,137028.51,0,Inactive High-Balance,Q4 (Highest),1.1841405120729984,Middle (5th-95th pct)
15764448,Mackenzie,837,Germany,Male,35,0,144037.6,1,1,0,145325.32,0,Inactive Disengaged,Q4 (Highest),0.9911390527129065,Middle (5th-95th pct)
15734987,Robertson,658,France,Female,43,7,140260.36,2,1,0,2748.72,0,Inactive High-Balance,Q4 (Highest),51.02751826304607,Top 5% (extreme high)
15650086,Uchenna,725,France,Male,43,2,165896.0,2,1,0,130795.52,0,Inactive High-Balance,Q4 (Highest),1.268361485164018,Middle (5th-95th pct)
15605020,Schofield,651,France,Male,45,2,165901.59,2,1,0,23054.51,1,Inactive High-Balance,Q4 (Highest),7.196057951350951,Middle (5th-95th pct)
15655410,Hinton,768,Germany,Male,49,1,133384.66,1,1,0,102397.22,1,Inactive Disengaged,Q4 (Highest),1.3026199344083755,Middle (5th-95th pct)
15763256,Sheppard,661,Germany,Female,64,8,128751.65,2,1,0,189398.18,1,Inactive High-Balance,Q4 (Highest),0.6797934911518158,Middle (5th-95th pct)
15620111,Fan,659,France,Male,54,8,133436.52,1,1,0,56787.8,0,Inactive Disengaged,Q4 (Highest),2.3497392045474554,Middle (5th-95th pct)
15778005,Kemp,785,France,Female,39,1,130147.98,1,1,0,163798.41,1,Inactive Disengaged,Q4 (Highest),0.7945619252348054,Middle (5th-95th pct)
15711843,Pisani,613,Germany,Male,40,1,147856.82,3,0,0,107961.11,1,Inactive High-Balance,Q4 (Highest),1.3695377900430998,Middle (5th-95th pct)
15811588,Eluemuno,664,Spain,Female,53,7,187602.18,1,1,0,186392.99,1,Inactive Disengaged,Q4 (Highest),1.0064873147858189,Middle (5th-95th pct)
15702138,Swift,510,France,Female,22,3,156834.34,1,0,0,44374.44,0,Inactive Disengaged,Q4 (Highest),3.5343395882855084,Middle (5th-95th pct)
15575498,Gould,705,France,Female,39,5,149379.66,2,1,0,96075.55,0,Inactive High-Balance,Q4 (Highest),1.5548145183660151,Middle (5th-95th pct)
15737647,Obioma,775,Germany,Female,77,6,135120.56,1,1,0,37836.64,0,Inactive Disengaged,Q4 (Highest),3.5711564240376523,Middle (5th-95th pct)
15799357,Armfield,727,France,Male,35,5,136364.46,1,0,0,142754.71,0,Inactive Disengaged,Q4 (Highest),0.9552361529787704,Middle (5th-95th pct)
15692599,Chiemela,687,France,Male,34,5,128270.56,1,1,0,191092.62,0,Inactive Disengaged,Q4 (Highest),0.6712481099479405,Middle (5th-95th pct)
15807003,Jennings,762,France,Male,32,10,191775.65,1,1,0,179657.83,0,Inactive Disengaged,Q4 (Highest),1.0674494398602055,Middle (5th-95th pct)
15582335,Brown,556,France,Female,40,9,129860.37,1,0,0,17992.94,0,Inactive Disengaged,Q4 (Highest),7.217295783790754,Middle (5th-95th pct)
15759991,Hunter,748,Spain,Male,36,4,141573.55,1,1,0,82158.14,0,Inactive Disengaged,Q4 (Highest),1.7231834849231007,Middle (5th-95th pct)
15640491,Raff,464,France,Female,33,10,147493.7,2,1,0,100447.53,0,Inactive High-Balance,Q4 (Highest),1.4683656233259297,Middle (5th-95th pct)
15654408,Kharitonova,562,Spain,Male,41,5,165445.04,2,1,0,85787.31,0,Inactive High-Balance,Q4 (Highest),1.9285491059225428,Middle (5th-95th pct)
15636872,Amadi,585,France,Female,32,8,144705.87,2,0,0,171482.56,0,Inactive High-Balance,Q4 (Highest),0.8438518179341385,Middle (5th-95th pct)
15628530,Booth,694,France,Male,42,3,156864.2,2,0,0,88890.75,0,Inactive High-Balance,Q4 (Highest),1.7646853019014916,Middle (5th-95th pct)
15792228,Onwumelu,748,France,Male,60,0,152335.7,1,1,0,126743.33,1,Inactive Disengaged,Q4 (Highest),1.2019228151887758,Middle (5th-95th pct)
15661548,Ferri,683,France,Female,29,0,157829.12,1,0,0,129891.66,0,Inactive Disengaged,Q4 (Highest),1.2150827851457129,Middle (5th-95th pct)
15792986,T'ao,580,Germany,Male,24,1,133811.78,1,1,0,17185.95,1,Inactive Disengaged,Q4 (Highest),7.786114820536542,Top 5% (extreme high)
15606273,Rene,616,France,Male,37,5,144235.73,2,0,0,154957.66,1,Inactive High-Balance,Q4 (Highest),0.9308073573129589,Middle (5th-95th pct)
15799652,Daigle,763,France,Female,38,0,152582.2,2,0,0,31892.82,0,Inactive High-Balance,Q4 (Highest),4.784217889794632,Middle (5th-95th pct)
15715047,Joshua,640,Spain,Male,43,9,172478.15,1,1,0,191084.4,1,Inactive Disengaged,Q4 (Highest),0.9026281056957031,Middle (5th-95th pct)
15632521,Cattaneo,689,Germany,Male,45,0,130170.82,2,1,0,150856.38,0,Inactive High-Balance,Q4 (Highest),0.8628791172106874,Middle (5th-95th pct)
15743817,Hargreaves,621,Germany,Male,40,8,174126.75,3,1,0,172490.78,1,Inactive High-Balance,Q4 (Highest),1.0094843909917968,Middle (5th-95th pct)
15612524,Hunt,643,Germany,Male,41,2,127841.52,1,1,0,172363.41,0,Inactive Disengaged,Q4 (Highest),0.7416975563433098,Middle (5th-95th pct)
15717056,Pan,828,Germany,Female,25,7,144351.86,1,1,0,116613.26,0,Inactive Disengaged,Q4 (Highest),1.2378683178911214,Middle (5th-95th pct)
15768137,Bray,667,Spain,Female,23,6,136100.69,2,0,0,169669.33,1,Inactive High-Balance,Q4 (Highest),0.8021525752473945,Middle (5th-95th pct)
15723721,Tinline,543,France,Male,30,4,140916.81,1,1,0,157711.18,0,Inactive Disengaged,Q4 (Highest),0.8935118613658207,Middle (5th-95th pct)
15620341,Nwebube,500,Germany,Male,44,9,160838.13,2,1,0,196261.64,0,Inactive High-Balance,Q4 (Highest),0.8195087435323581,Middle (5th-95th pct)
15761168,Manna,478,France,Female,38,4,171913.87,1,1,0,51820.87,1,Inactive Disengaged,Q4 (Highest),3.317463986999832,Middle (5th-95th pct)
15712121,Chidimma,657,Spain,Male,34,5,154983.98,1,1,0,27738.01,0,Inactive Disengaged,Q4 (Highest),5.587422457487038,Middle (5th-95th pct)
15592578,Nucci,614,Spain,Female,41,7,146997.64,2,0,0,137791.18,0,Inactive High-Balance,Q4 (Highest),1.066814581310647,Middle (5th-95th pct)
15793307,Calabresi,724,Spain,Female,41,4,142880.28,3,0,0,185541.2,1,Inactive High-Balance,Q4 (Highest),0.7700730619398818,Middle (5th-95th pct)
15660679,Chimaobim,653,Spain,Female,38,9,149571.94,1,1,0,118383.18,0,Inactive Disengaged,Q4 (Highest),1.26345600785517,Middle (5th-95th pct)
15811026,Norman,505,Germany,Male,43,5,136855.94,2,1,0,171070.52,0,Inactive High-Balance,Q4 (Highest),0.7999972175217566,Middle (5th-95th pct)
15758692,Kao,669,France,Female,29,7,146011.4,1,0,0,50249.16,0,Inactive Disengaged,Q4 (Highest),2.905748076186746,Middle (5th-95th pct)
15730353,Olisaemeka,550,Germany,Male,29,9,145294.08,2,1,0,147484.13,0,Inactive High-Balance,Q4 (Highest),0.9851506056956771,Middle (5th-95th pct)
15616152,Pai,754,France,Female,47,1,185513.67,1,1,0,27438.83,0,Inactive Disengaged,Q4 (Highest),6.760990537861855,Middle (5th-95th pct)
15721460,Lorenzo,678,France,Male,60,8,185648.56,1,0,0,192156.54,1,Inactive Disengaged,Q4 (Highest),0.9661318839317152,Middle (5th-95th pct)
15649536,Wong,741,Germany,Male,38,4,128015.83,1,1,0,58440.43,0,Inactive Disengaged,Q4 (Highest),2.1905353879155234,Middle (5th-95th pct)
15701176,Brown,663,France,Male,26,5,141462.13,1,1,0,440.2,0,Inactive Disengaged,Q4 (Highest),321.3587687414812,Top 5% (extreme high)
15655632,MacDonald,655,France,Male,27,2,131691.33,1,1,0,49480.66,0,Inactive Disengaged,Q4 (Highest),2.6614707645370936,Middle (5th-95th pct)
15764432,Hicks,588,Germany,Female,42,2,164307.77,1,1,0,48498.19,0,Inactive Disengaged,Q4 (Highest),3.3879155077746197,Middle (5th-95th pct)
15601594,Ifeanacho,698,France,Female,51,6,144237.91,4,1,0,157143.61,1,Inactive High-Balance,Q4 (Highest),0.9178732116437952,Middle (5th-95th pct)
15628992,Esposito,850,Germany,Male,32,2,128647.98,2,0,0,54416.18,0,Inactive High-Balance,Q4 (Highest),2.3641494129135854,Middle (5th-95th pct)
15751185,Aparicio,699,Spain,Female,50,0,158633.61,1,1,0,193785.87,0,Inactive Disengaged,Q4 (Highest),0.8186025637472948,Middle (5th-95th pct)
15688612,Campos,850,France,Male,33,7,140956.99,1,0,0,3510.18,0,Inactive Disengaged,Q4 (Highest),40.15662729546633,Top 5% (extreme high)
15775430,Tsou,651,Germany,Male,31,7,138008.06,2,1,0,129912.74,0,Inactive High-Balance,Q4 (Highest),1.0623135190590236,Middle (5th-95th pct)
15711287,Ahmed,661,Spain,Female,35,5,128415.45,1,1,0,142626.49,0,Inactive Disengaged,Q4 (Highest),0.9003618472276784,Middle (5th-95th pct)
15677146,Obiajulu,728,France,Female,28,4,142243.54,2,1,0,33074.51,0,Inactive High-Balance,Q4 (Highest),4.300699844079323,Middle (5th-95th pct)
15801169,Yegorova,764,Germany,Female,39,9,138341.51,1,1,0,50072.94,1,Inactive Disengaged,Q4 (Highest),2.7627998276114805,Middle (5th-95th pct)
15721779,Arnold,826,Spain,Male,41,5,146466.46,2,0,0,180934.67,0,Inactive High-Balance,Q4 (Highest),0.8094991413199029,Middle (5th-95th pct)
15735400,Kanayochukwu,756,France,Male,28,8,179960.2,1,1,0,89938.08,0,Inactive Disengaged,Q4 (Highest),2.0009344206591915,Middle (5th-95th pct)
15632826,Tardent,493,France,Male,38,3,134006.77,1,1,0,89578.32,0,Inactive Disengaged,Q4 (Highest),1.495973244418962,Middle (5th-95th pct)
15738954,Pisano,551,France,Male,35,7,129717.3,2,0,0,86937.2,0,Inactive High-Balance,Q4 (Highest),1.4920804902849414,Middle (5th-95th pct)
